"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Summary statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Alberta","2016A000248","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920238","10.1.1","6349.7","","","","1"
"2018","Alberta","2016A000248","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920239","10.1.2","5738.3","","","","1"
"2018","Alberta","2016A000248","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920240","10.1.3","2521.3","","","","1"
"2018","Alberta","2016A000248","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920241","10.1.4","9.6","","","","1"
"2018","British Columbia","2016A000259","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920242","11.1.1","4568.7","","","","1"
"2018","British Columbia","2016A000259","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920243","11.1.2","3936.9","","","","1"
"2018","British Columbia","2016A000259","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920244","11.1.3","1874.7","","","","1"
"2018","British Columbia","2016A000259","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920245","11.1.4","13.8","","","","1"
"2018","Yukon","2016A000260","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920246","12.1.1","26.6","","","","1"
"2018","Yukon","2016A000260","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920247","12.1.2","20.3","","","","1"
"2018","Yukon","2016A000260","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920248","12.1.3","7.6","","","","1"
"2018","Yukon","2016A000260","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920249","12.1.4","23.6","","","","1"
"2018","Northwest Territories","2016A000261","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920250","13.1.1","50.2","","","","1"
"2018","Northwest Territories","2016A000261","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920251","13.1.2","29.5","","","","1"
"2018","Northwest Territories","2016A000261","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920252","13.1.3","","x","","","1"
"2018","Northwest Territories","2016A000261","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920253","13.1.4","41.3","","","","1"
"2018","Nunavut","2016A000262","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920254","14.1.1","","x","","","1"
"2018","Nunavut","2016A000262","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920255","14.1.2","","x","","","1"
"2018","Nunavut","2016A000262","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920256","14.1.3","","x","","","1"
"2018","Nunavut","2016A000262","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920257","14.1.4","","x","","","1"
"2019","Canada","2016A000011124","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920202","1.1.1","33153.1","","","","1"
"2019","Canada","2016A000011124","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920203","1.1.2","29813.0","","","","1"
"2019","Canada","2016A000011124","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920204","1.1.3","14198.7","","","","1"
"2019","Canada","2016A000011124","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920205","1.1.4","10.1","","","","1"
"2019","Newfoundland and Labrador","2016A000210","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920206","2.1.1","626.2","","","","1"
"2019","Newfoundland and Labrador","2016A000210","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920207","2.1.2","586.0","","","","1"
"2019","Newfoundland and Labrador","2016A000210","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920208","2.1.3","286.5","","","","1"
"2019","Newfoundland and Labrador","2016A000210","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920209","2.1.4","6.4","","","","1"
"2019","Prince Edward Island","2016A000211","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920210","3.1.1","25.6","","","","1"
"2019","Prince Edward Island","2016A000211","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920211","3.1.2","21.5","","","","1"
"2019","Prince Edward Island","2016A000211","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920212","3.1.3","12.4","","","","1"
"2019","Prince Edward Island","2016A000211","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920213","3.1.4","15.8","","","","1"
"2019","Nova Scotia","2016A000212","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920214","4.1.1","468.3","","","","1"
"2019","Nova Scotia","2016A000212","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920215","4.1.2","376.0","","","","1"
"2019","Nova Scotia","2016A000212","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920216","4.1.3","217.0","","","","1"
"2019","Nova Scotia","2016A000212","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920217","4.1.4","19.7","","","","1"
"2019","New Brunswick","2016A000213","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920218","5.1.1","302.8","","","","1"
"2019","New Brunswick","2016A000213","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920219","5.1.2","261.1","","","","1"
"2019","New Brunswick","2016A000213","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920220","5.1.3","153.6","","","","1"
"2019","New Brunswick","2016A000213","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920221","5.1.4","13.8","","","","1"
"2019","Quebec","2016A000224","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920222","6.1.1","6297.1","","","","1"
"2019","Quebec","2016A000224","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920223","6.1.2","5680.4","","","","1"
"2019","Quebec","2016A000224","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920224","6.1.3","2812.3","","","","1"
"2019","Quebec","2016A000224","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920225","6.1.4","9.8","","","","1"
"2019","Ontario","2016A000235","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920226","7.1.1","10615.9","","","","1"
"2019","Ontario","2016A000235","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920227","7.1.2","9891.8","","","","1"
"2019","Ontario","2016A000235","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920228","7.1.3","5028.2","","","","1"
"2019","Ontario","2016A000235","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920229","7.1.4","6.8","","","","1"
"2019","Manitoba","2016A000246","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920230","8.1.1","490.5","","","","1"
"2019","Manitoba","2016A000246","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920231","8.1.2","560.6","","","","1"
"2019","Manitoba","2016A000246","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920232","8.1.3","375.7","","","","1"
"2019","Manitoba","2016A000246","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920233","8.1.4","-14.3","","","","1"
"2019","Saskatchewan","2016A000247","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920234","9.1.1","603.2","","","","1"
"2019","Saskatchewan","2016A000247","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920235","9.1.2","526.8","","","","1"
"2019","Saskatchewan","2016A000247","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920236","9.1.3","293.4","","","","1"
"2019","Saskatchewan","2016A000247","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920237","9.1.4","12.7","","","","1"
"2019","Alberta","2016A000248","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920238","10.1.1","7886.0","","","","1"
"2019","Alberta","2016A000248","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920239","10.1.2","6732.6","","","","1"
"2019","Alberta","2016A000248","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920240","10.1.3","2792.0","","","","1"
"2019","Alberta","2016A000248","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920241","10.1.4","14.6","","","","1"
"2019","British Columbia","2016A000259","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920242","11.1.1","5741.3","","","","1"
"2019","British Columbia","2016A000259","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920243","11.1.2","5114.7","","","","1"
"2019","British Columbia","2016A000259","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920244","11.1.3","2210.7","","","","1"
"2019","British Columbia","2016A000259","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920245","11.1.4","10.9","","","","1"
"2019","Yukon","2016A000260","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920246","12.1.1","29.2","","","","1"
"2019","Yukon","2016A000260","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920247","12.1.2","21.8","","","","1"
"2019","Yukon","2016A000260","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920248","12.1.3","8.4","","","","1"
"2019","Yukon","2016A000260","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920249","12.1.4","25.2","","","","1"
"2019","Northwest Territories","2016A000261","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920250","13.1.1","60.7","","","","1"
"2019","Northwest Territories","2016A000261","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920251","13.1.2","35.3","","","","1"
"2019","Northwest Territories","2016A000261","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920252","13.1.3","","x","","","1"
"2019","Northwest Territories","2016A000261","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920253","13.1.4","41.8","","","","1"
"2019","Nunavut","2016A000262","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920254","14.1.1","6.4","","","","1"
"2019","Nunavut","2016A000262","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920255","14.1.2","4.2","","","","1"
"2019","Nunavut","2016A000262","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920256","14.1.3","","x","","","1"
"2019","Nunavut","2016A000262","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920257","14.1.4","34.1","","","","1"
"2020","Canada","2016A000011124","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920202","1.1.1","33637.0","","","","1"
"2020","Canada","2016A000011124","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920203","1.1.2","30738.6","","","","1"
"2020","Canada","2016A000011124","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920204","1.1.3","14016.1","","","","1"
"2020","Canada","2016A000011124","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920205","1.1.4","8.6","","","","1"
"2020","Newfoundland and Labrador","2016A000210","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920206","2.1.1","522.1","","","","1"
"2020","Newfoundland and Labrador","2016A000210","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920207","2.1.2","475.2","","","","1"
"2020","Newfoundland and Labrador","2016A000210","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920208","2.1.3","255.4","","","","1"
"2020","Newfoundland and Labrador","2016A000210","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920209","2.1.4","9.0","","","","1"
"2020","Prince Edward Island","2016A000211","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920210","3.1.1","26.8","","","","1"
"2020","Prince Edward Island","2016A000211","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920211","3.1.2","21.6","","","","1"
"2020","Prince Edward Island","2016A000211","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920212","3.1.3","12.6","","","","1"
"2020","Prince Edward Island","2016A000211","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920213","3.1.4","19.2","","","","1"
"2020","Nova Scotia","2016A000212","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920214","4.1.1","440.2","","","","1"
"2020","Nova Scotia","2016A000212","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920215","4.1.2","375.2","","","","1"
"2020","Nova Scotia","2016A000212","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920216","4.1.3","211.0","","","","1"
"2020","Nova Scotia","2016A000212","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920217","4.1.4","14.8","","","","1"
"2020","New Brunswick","2016A000213","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920218","5.1.1","259.8","","","","1"
"2020","New Brunswick","2016A000213","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920219","5.1.2","222.5","","","","1"
"2020","New Brunswick","2016A000213","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920220","5.1.3","132.8","","","","1"
"2020","New Brunswick","2016A000213","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920221","5.1.4","14.4","","","","1"
"2020","Quebec","2016A000224","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920222","6.1.1","5943.0","","","","1"
"2020","Quebec","2016A000224","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920223","6.1.2","5551.8","","","","1"
"2020","Quebec","2016A000224","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920224","6.1.3","2736.8","","","","1"
"2020","Quebec","2016A000224","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920225","6.1.4","6.6","","","","1"
"2020","Ontario","2016A000235","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920226","7.1.1","10913.3","","","","1"
"2020","Ontario","2016A000235","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920227","7.1.2","10073.8","","","","1"
"2020","Ontario","2016A000235","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920228","7.1.3","5032.6","","","","1"
"2020","Ontario","2016A000235","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920229","7.1.4","7.7","","","","1"
"2020","Manitoba","2016A000246","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920230","8.1.1","451.9","","","","1"
"2020","Manitoba","2016A000246","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920231","8.1.2","401.1","","","","1"
"2020","Manitoba","2016A000246","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920232","8.1.3","238.6","","","","1"
"2020","Manitoba","2016A000246","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920233","8.1.4","11.3","","","","1"
"2020","Saskatchewan","2016A000247","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920234","9.1.1","597.7","","","","1"
"2020","Saskatchewan","2016A000247","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920235","9.1.2","535.8","","","","1"
"2020","Saskatchewan","2016A000247","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920236","9.1.3","302.9","","","","1"
"2020","Saskatchewan","2016A000247","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920237","9.1.4","10.4","","","","1"
"2020","Alberta","2016A000248","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920238","10.1.1","7973.5","","","","1"
"2020","Alberta","2016A000248","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920239","10.1.2","7154.3","","","","1"
"2020","Alberta","2016A000248","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920240","10.1.3","2931.4","","","","1"
"2020","Alberta","2016A000248","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920241","10.1.4","10.3","","","","1"
"2020","British Columbia","2016A000259","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920242","11.1.1","6395.8","","","","1"
"2020","British Columbia","2016A000259","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920243","11.1.2","5855.2","","","","1"
"2020","British Columbia","2016A000259","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920244","11.1.3","2140.7","","","","1"
"2020","British Columbia","2016A000259","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920245","11.1.4","8.5","","","","1"
"2020","Yukon","2016A000260","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920246","12.1.1","24.2","","","","1"
"2020","Yukon","2016A000260","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920247","12.1.2","22.6","","","","1"
"2020","Yukon","2016A000260","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920248","12.1.3","10.9","","","","1"
"2020","Yukon","2016A000260","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920249","12.1.4","6.8","","","","1"
"2020","Northwest Territories","2016A000261","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920250","13.1.1","76.5","","","","1"
"2020","Northwest Territories","2016A000261","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920251","13.1.2","43.5","","","","1"
"2020","Northwest Territories","2016A000261","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920252","13.1.3","9.4","","","","1"
"2020","Northwest Territories","2016A000261","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920253","13.1.4","43.2","","","","1"
"2020","Nunavut","2016A000262","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920254","14.1.1","12.1","","","","1"
"2020","Nunavut","2016A000262","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920255","14.1.2","6.0","","","","1"
"2020","Nunavut","2016A000262","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920256","14.1.3","1.1","","","","1"
"2020","Nunavut","2016A000262","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920257","14.1.4","50.7","","","","1"
"2021","Canada","2016A000011124","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920202","1.1.1","35145.7","","","","1"
"2021","Canada","2016A000011124","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920203","1.1.2","32279.3","","","","1"
"2021","Canada","2016A000011124","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920204","1.1.3","14733.2","","","","1"
"2021","Canada","2016A000011124","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920205","1.1.4","8.2","","","","1"
"2021","Newfoundland and Labrador","2016A000210","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920206","2.1.1","510.5","","","","1"
"2021","Newfoundland and Labrador","2016A000210","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920207","2.1.2","461.1","","","","1"
"2021","Newfoundland and Labrador","2016A000210","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920208","2.1.3","234.2","","","","1"
"2021","Newfoundland and Labrador","2016A000210","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920209","2.1.4","9.7","","","","1"
"2021","Prince Edward Island","2016A000211","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920210","3.1.1","30.3","","","","1"
"2021","Prince Edward Island","2016A000211","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920211","3.1.2","24.2","","","","1"
"2021","Prince Edward Island","2016A000211","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920212","3.1.3","14.1","","","","1"
"2021","Prince Edward Island","2016A000211","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920213","3.1.4","20.0","","","","1"
"2021","Nova Scotia","2016A000212","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920214","4.1.1","477.2","","","","1"
"2021","Nova Scotia","2016A000212","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920215","4.1.2","397.4","","","","1"
"2021","Nova Scotia","2016A000212","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920216","4.1.3","207.9","","","","1"
"2021","Nova Scotia","2016A000212","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920217","4.1.4","16.7","","","","1"
"2021","New Brunswick","2016A000213","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920218","5.1.1","279.3","","","","1"
"2021","New Brunswick","2016A000213","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920219","5.1.2","236.9","","","","1"
"2021","New Brunswick","2016A000213","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920220","5.1.3","143.5","","","","1"
"2021","New Brunswick","2016A000213","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920221","5.1.4","15.2","","","","1"
"2021","Quebec","2016A000224","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920222","6.1.1","6499.5","","","","1"
"2021","Quebec","2016A000224","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920223","6.1.2","6275.4","","","","1"
"2021","Quebec","2016A000224","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920224","6.1.3","2938.1","","","","1"
"2021","Quebec","2016A000224","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920225","6.1.4","3.4","","","","1"
"2021","Ontario","2016A000235","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920226","7.1.1","11932.2","","","","1"
"2021","Ontario","2016A000235","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920227","7.1.2","10895.2","","","","1"
"2021","Ontario","2016A000235","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920228","7.1.3","5353.6","","","","1"
"2021","Ontario","2016A000235","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920229","7.1.4","8.7","","","","1"
"2021","Manitoba","2016A000246","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920230","8.1.1","535.6","","","","1"
"2021","Manitoba","2016A000246","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920231","8.1.2","471.3","","","","1"
"2021","Manitoba","2016A000246","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920232","8.1.3","264.2","","","","1"
"2021","Manitoba","2016A000246","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920233","8.1.4","12.0","","","","1"
"2021","Saskatchewan","2016A000247","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920234","9.1.1","698.6","","","","1"
"2021","Saskatchewan","2016A000247","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920235","9.1.2","633.0","","","","1"
"2021","Saskatchewan","2016A000247","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920236","9.1.3","346.8","","","","1"
"2021","Saskatchewan","2016A000247","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920237","9.1.4","9.4","","","","1"
"2021","Alberta","2016A000248","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920238","10.1.1","7752.0","","","","1"
"2021","Alberta","2016A000248","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920239","10.1.2","6959.2","","","","1"
"2021","Alberta","2016A000248","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920240","10.1.3","2903.9","","","","1"
"2021","Alberta","2016A000248","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920241","10.1.4","10.2","","","","1"
"2021","British Columbia","2016A000259","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920242","11.1.1","6304.9","","","","1"
"2021","British Columbia","2016A000259","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920243","11.1.2","5839.9","","","","1"
"2021","British Columbia","2016A000259","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920244","11.1.3","2302.5","","","","1"
"2021","British Columbia","2016A000259","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920245","11.1.4","7.4","","","","1"
"2021","Yukon","2016A000260","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920246","12.1.1","39.0","","","","1"
"2021","Yukon","2016A000260","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920247","12.1.2","30.7","","","","1"
"2021","Yukon","2016A000260","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920248","12.1.3","12.6","","","","1"
"2021","Yukon","2016A000260","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920249","12.1.4","21.2","","","","1"
"2021","Northwest Territories","2016A000261","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920250","13.1.1","77.6","","","","1"
"2021","Northwest Territories","2016A000261","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920251","13.1.2","50.5","","","","1"
"2021","Northwest Territories","2016A000261","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920252","13.1.3","","x","","","1"
"2021","Northwest Territories","2016A000261","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920253","13.1.4","35.0","","","","1"
"2021","Nunavut","2016A000262","Engineering services [54133]","Operating revenue","Dollars","81","millions","6","v99920254","14.1.1","9.0","","","","1"
"2021","Nunavut","2016A000262","Engineering services [54133]","Operating expenses","Dollars","81","millions","6","v99920255","14.1.2","4.4","","","","1"
"2021","Nunavut","2016A000262","Engineering services [54133]","Salaries, wages, commissions and benefits","Dollars","81","millions","6","v99920256","14.1.3","","x","","","1"
"2021","Nunavut","2016A000262","Engineering services [54133]","Operating profit margin","Percent","239","units","0","v99920257","14.1.4","51.5","","","","1"
